OTU;Size;regnum;phylum;classis;ordo;familia;genus;RT1;RB1;LT1;LB1;VAG1;BLANK1;CTR1;BLANK2;RT2;RB2;LT2;LB2;VAG2;CTR2;RT3;RB3;LT3;LB3;VAG3;CTR3;BLANK3;RT4;RB4;LT4;LB4;VAG4;RT5;RB5;LT5;LB5;VAG5
Otu0114;485;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;0;0;0;0;0;0;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0115;482;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;0;0;0;0;0;0;0;57;17;0;0;0;0;138;1;0;0;0;0;0;212;0;0;0;25;32
Otu0116;482;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;0;0;0;0;0;0;430;0;0;0;0;0;0;1;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0
Otu0117;481;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481;0;0;0;0;0;0;0;0;0;0
Otu0118;480;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiales_unclassified;Burkholderiales_unclassified;0;0;0;0;0;0;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0119;479;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;0;0;0;0;12;0;0;0;0;0;0;0;0;1;0;0;0;0;65;1;0;0;0;0;0;282;0;0;0;26;92
Otu0120;479;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Frederiksenia;0;0;0;0;0;0;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0121;470;Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillales_unclassified;Azospirillales_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;1;446;0;0;0;0;0;0;0;0;0;0
Otu0122;465;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;0;0;0;0;0;455;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0123;464;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;464;0;0;0;0;0
Otu0124;459;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;0;0;0;1;0;0;451;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0125;456;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;0;0;0;0;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0126;454;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;0;454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0127;451;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast_fa;Chloroplast_ge;0;0;0;0;0;0;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0128;444;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;0;0;0;0;28;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0129;441;Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441;0;0;0;0;0;0;0;0;0;0
Otu0130;440;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonadaceae_unclassified;0;0;0;0;0;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0131;432;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;0;0;0;0;36;0;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0132;431;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;63;0;0;0;0;0;0;261;0;0;0;86;0
Otu0133;424;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;211;0;0;0;83;55
Otu0134;424;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;336;0;0;0;0;34
Otu0135;415;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;0;0;0;0;0;0;397;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0
Otu0136;415;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;0;7;1;1;0;1;0;0;0;0;1;1;0;42;0;66;0;1;0;0;261;0;0;1;3;1;0;0;0;28;0
Otu0137;402;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402;0;0;0;0;0
Otu0138;399;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacteraceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;0;0;0;0;0;0;0;0;0;0
Otu0139;392;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;0;0;0;1;0;0;372;0;0;0;0;0;0;16;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Otu0140;391;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0141;387;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;UCG-010_ge;0;0;0;0;21;0;0;0;0;0;0;0;0;3;0;0;0;0;90;1;0;0;0;0;0;190;0;0;0;0;82
Otu0142;387;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;0;0;0;0;35;0;0;0;0;0;0;0;0;1;0;0;0;0;200;16;0;0;0;0;0;96;0;0;0;0;39
Otu0143;383;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;4;367
Otu0144;382;Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;45;1;0;0;0;0;0;284;0;0;0;0;51
Otu0145;377;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-003;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;0;0;0;84;0;0;0;0;0;0;195;0;0;0;23;57
Otu0146;366;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Globicatella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;0;0;0;0;5
Otu0147;362;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;99;2;0;0;0;0;0;186;0;0;0;54;0
Otu0148;362;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;0;0;0;0;0;0;0;0;93;0;0;0;11;21;0;0;0;0;0;50;187;0;0;0;0;0;0;0;0;0;0
Otu0149;360;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;0;0;0;0;0;177;0;0;0;35;20
Otu0150;357;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;0;0;0;0;0;0;0;0;0;0
Otu0151;357;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;0;0;0;0;0;0;299;0;0;0;0;0;0;56;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Otu0152;355;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bibersteinia;0;0;0;0;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0153;353;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;0;0;0;98;0;0;251;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0154;351;Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;Gastranaerophilales_fa;Gastranaerophilales_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;1;0;0;0;0;0;282;0;0;0;1;12
Otu0155;349;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group;0;0;0;0;50;0;0;0;0;0;0;0;0;11;0;0;0;0;41;13;0;0;0;0;0;107;0;0;0;67;60
Otu0156;348;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria_ge;0;0;0;0;0;5;338;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0
Otu0157;346;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;242;0;0;0;0;16
Otu0158;345;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;0;0;0;0
Otu0159;345;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;UCG-010_ge;0;0;0;0;0;0;0;0;0;0;0;0;29;3;0;0;0;0;129;2;0;0;0;0;0;44;0;0;0;28;110
Otu0160;343;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;0;0;0;0;0;0;0;0;0;0
Otu0161;343;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospirales_fa;Oscillospirales_ge;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;0;26;0;0;0;24;66
Otu0162;342;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Auricoccus-Abyssicoccus;0;0;0;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0163;341;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;80;258;0;0;0;0;0;0;0;0;0;0
Otu0164;339;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339;0;0;0;0;0;0;0;0;0;0
Otu0165;337;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK3A20_group;0;0;0;0;23;0;0;0;0;0;0;0;0;32;0;0;0;0;0;104;0;0;0;0;0;117;0;0;0;61;0
Otu0166;328;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;0;0;0;0;0;253;0;0;0;0;0;0;0;60;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;1;0
Otu0167;328;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;0;62;0;0;0;191;0;0;0;0;0;0;0;16;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0168;322;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;97;2;0;0;0;0;0;105;0;0;0;3;113
Otu0169;322;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;0;0;0;0;3;54;84;0;0;0;39;1;0;3;0;0;4;0;2;7;124;0;0;0;0;1;0;0;0;0;0
Otu0170;315;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacteraceae_unclassified;0;0;0;0;0;0;0;0;0;0;1;0;0;14;1;0;0;0;0;49;249;0;0;0;0;0;0;0;0;1;0
Otu0171;314;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Hydrogenophilus;0;0;0;0;0;0;314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0172;304;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;0;0;43;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;55;182;0;0;0;0;0;0;0;16;0;0
Otu0173;300;Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0174;300;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Trueperella;0;0;0;0;42;0;0;0;0;0;0;0;0;114;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;134
Otu0175;293;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;22;0;0;0;0;0;0;0;0;0;0;0;0;16;112;0;0;0;0;11;0;0;0;0;74;14;0;0;44;0;0
Otu0176;292;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;0;0;0;0;0;0;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0177;284;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospirales_fa;Oscillospirales_ge;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;189;0;0;0;0;0
Otu0178;283;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Kingella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283;0;0;0;0;0
Otu0179;281;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214_group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;0;0;0;0;30
Otu0180;279;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Turicella;0;0;0;0;0;0;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0181;279;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Anaerovoracaceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;182;0;0;0;67;19
Otu0182;278;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;0;0;0;0;0;0;0;0;0;0;162;48;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0183;276;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcales-Tissierellales_fa;Peptoniphilus;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;2;0;0;0;0;0;223;0;0;0;0;30
Otu0184;274;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;119;2;0;0;0;0;0;73;0;0;0;1;78
Otu0185;269;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Weeksellaceae_unclassified;0;0;0;0;0;0;258;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0186;265;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-001;0;0;0;0;0;0;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0187;263;Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014_fa;Clostridia_UCG-014_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;50;0;0;0;0;0;153;0;0;0;59;0
Otu0188;262;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Garicola;0;0;0;0;0;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0189;260;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;0;0;0;0;0;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0190;254;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;0;0;0;0;0;0;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0191;253;Bacteria;Firmicutes;Clostridia;Clostridia_or;Hungateiclostridiaceae;Fastidiosipila;0;0;0;0;0;0;0;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0192;251;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;0;0;0;0;125;0;0;0;0;0;0;0;0;2;0;0;0;0;38;42;0;0;0;0;0;26;0;0;0;1;17
Otu0193;250;Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0
Otu0194;240;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillospiraceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;100;0;0;0;44;91
Otu0195;238;Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014_fa;Clostridia_UCG-014_ge;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;71;0
Otu0196;237;Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;179;0;0;0;35;0
Otu0197;236;Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;0;0;0;34;0;0;0;0;0;0;118;0;0;0;0;35
Otu0198;232;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;0;0;0;0;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0199;231;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;uncultured;uncultured_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;1;0;0;0;0;0;62;0;0;0;1;37
Otu0200;230;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tuzzerella;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;102;0;0;0;0;0;0;94;0;0;0;0;0
Otu0201;230;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;0;0;0;0;31;0;0;0;0;0;0;0;0;24;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;2;147
Otu0202;228;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;0;0;0;0;0;0;228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0203;224;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;0;0;0;0;0;0;0;0;0;0;165;24;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0204;221;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;0;0;0;0;28;0;0;0;0;0;0;0;0;1;0;0;0;0;0;39;0;0;0;0;0;153;0;0;0;0;0
Otu0205;220;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidales_unclassified;Bacteroidales_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;17;0;0;0;53;20
Otu0206;219;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Methyloversatilis;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;179;38;0;0;0;0;0;0;0;0;0;0;0;0
Otu0207;218;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;UCG-010_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;24;0;0;0;0;0;0;118;0;0;0;15;60
Otu0208;214;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;0;0;0;0;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0209;213;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus_Soleaferrea;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;132;0;0;0;15;27
Otu0210;213;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;145;0;0;0;0;23
Otu0211;212;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Comamonadaceae_unclassified;0;0;0;0;0;0;2;0;0;0;18;77;6;0;3;0;74;2;4;1;20;3;2;0;0;0;0;0;0;0;0
Otu0212;211;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;UCG-010_ge;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;147;0;0;0;34;1
Otu0213;211;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Chlamydiaceae;Chlamydia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;0;0;0;0;0;0;0;0;0;0;0;0
Otu0214;210;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcales-Tissierellales_fa;Anaerococcus;0;0;0;0;0;0;0;201;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0215;210;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;0;0;0;0;0;132;0;0;0;0;0;0;0;45;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0
Otu0216;208;Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;38;0;0;0;28;32
Otu0217;207;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;uncultured;uncultured_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;0;0;0;0;0;0;0;0;0;0
Otu0218;207;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;98;0;0;0;0;0
Otu0219;203;Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;30;1;0;0;0;0;0;122;0;0;0;0;49
Otu0220;202;Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;86;0;0;0;20;33
Otu0221;199;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;UCG-010_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;1;0;0;0;0;0;61;0;0;0;54;12
Otu0222;198;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK3A20_group;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;13;38;0;0;0;0;0;115;0;0;0;0;20
Otu0223;196;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0
Otu0224;193;Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;88;0;0;0;27;0
Otu0225;192;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Acetitomaculum;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;85;0;0;0;0;0;85;0;0;0;20;0
Otu0226;192;Bacteria;Firmicutes;Clostridia;Clostridia_vadinBB60_group;Clostridia_vadinBB60_group_fa;Clostridia_vadinBB60_group_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;144;0;0;0;0;1
Otu0227;190;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;dgA-11_gut_group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;143;0;0;0;0;17
Otu0228;187;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;1;0;76;0;0;0;26;0
