OTU;Size;regnum;phylum;classis;ordo;familia;genus;RT1;RB1;LT1;LB1;VAG1;BLANK1;CTR1;BLANK2;RT2;RB2;LT2;LB2;VAG2;CTR2;RT3;RB3;LT3;LB3;VAG3;CTR3;BLANK3;RT4;RB4;LT4;LB4;VAG4;RT5;RB5;LT5;LB5;VAG5
Otu0107;475;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;0;0;0;0;0;0;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0108;471;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Mannheimia;0;0;0;0;0;0;0;0;0;0;0;0;424;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0
Otu0109;471;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;PMMR1;0;0;0;0;0;0;0;0;0;0;0;0;0;96;1;0;0;0;0;100;255;0;0;19;0;0;0;0;0;0;0
Otu0110;470;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010;0;0;0;0;16;0;0;0;0;0;0;0;0;2;0;0;0;0;36;0;0;0;0;0;0;275;0;0;0;67;74
Otu0111;470;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Burkholderiaceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;459;0;0;0;0;0;0;0;0;0;0
Otu0112;468;Bacteria;Acidobacteria;Subgroup_6;Subgroup_6_or;Subgroup_6_fa;Subgroup_6_ge;0;0;0;0;0;0;468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0113;463;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;0;0;0;0;0;463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0114;460;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus_3;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;93;0;0;0;0;0;0;270;0;0;0;78;0
Otu0115;459;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;0;0;0;0;0;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0116;456;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;0;0;0;0;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0117;453;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Frederiksenia;0;0;0;0;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0118;445;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;0;0;0;0;0;0;0;0;0;0;6;232;0;0;0;0;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0119;443;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;0;0;0;0;0;0;0;0
Otu0120;442;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Betaproteobacteriales_unclassified;Betaproteobacteriales_unclassified;0;0;0;0;0;0;442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0121;439;Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;0;0;0;0;0;0;393;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0
Otu0122;439;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;0;0;0;0;0;429;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0123;438;Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillaceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;1;417;0;0;0;0;0;0;0;0;0;0
Otu0124;430;Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;0;0;0;1;0;0;422;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0125;429;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;0;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0126;429;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;429;0;0;0;0;0
Otu0127;427;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;0;0;0;0;0;0;427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0128;425;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_RF16_group;Bacteroidales_RF16_group_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;199;1;0;0;0;0;0;123;0;0;0;25;76
Otu0130;420;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;0;0;0;0;0;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0131;418;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;0;0;0;0;24;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0132;413;Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae_(Subgroup_3);Bryobacter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413;0;0;0;0;0;0;0;0;0;0
Otu0133;409;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacteriaceae_unclassified;0;0;0;0;34;0;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0134;404;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;71;1;0;0;0;0;0;153;0;0;0;112;66
Otu0135;399;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;321;0;0;0;0;30
Otu0136;393;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;326;0;0;0;0;27;0;0;0;0;19
Otu0137;389;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Aquabacterium;0;5;1;0;0;1;0;0;0;0;1;1;0;37;0;63;0;1;0;0;248;0;0;1;3;1;0;0;0;26;0
Otu0138;389;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;0;1;0;0;0;0;3;358;0;0;0;0;0;0;0;0;0;3;0;18;0;3;0;0;0;0;0;0;3;0;0
Otu0139;387;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;0;0;0;0;0;0;371;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0
Otu0140;377;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacteraceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;377;0;0;0;0;0;0;0;0;0;0
Otu0141;376;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376;0;0;0;0;0
Otu0142;371;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae_R-7_group;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;104;1;0;0;0;0;0;195;0;0;0;27;43
Otu0143;368;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0144;362;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010;0;0;0;0;18;0;0;0;0;0;0;0;0;3;0;0;0;0;85;1;0;0;0;0;0;176;0;0;0;0;79
Otu0145;358;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;4;342
Otu0146;352;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;43;1;0;0;0;0;0;258;0;0;0;0;49
Otu0147;345;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK3A20_group;0;0;0;0;18;0;0;0;0;0;0;0;0;34;0;0;0;0;0;118;0;0;0;0;0;120;0;0;0;55;0
Otu0148;344;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-003;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;77;0;0;0;0;0;0;179;0;0;0;22;49
Otu0149;343;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;0;0;0;0;0;0;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0150;342;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Globicatella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337;0;0;0;0;5
Otu0151;341;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;91;2;0;0;0;0;0;175;0;0;0;53;0
Otu0152;340;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;0;0;0;0;0;0;0;0;0;0
Otu0153;338;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;0;0;0;94;0;0;240;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0154;337;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;0;0;0;0;0;0;281;0;0;0;0;0;0;55;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Otu0155;330;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;0;0;0;0;12;0;0;0;0;0;0;0;0;3;0;0;0;0;92;19;0;0;0;0;0;89;0;0;0;2;113
Otu0156;329;Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;S31;0;0;0;0;0;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0157;324;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bibersteinia;0;0;0;0;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0158;321;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_ge;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;171;0;0;0;0;0;0;25;0;0;0;23;60
Otu0160;319;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;72;244;0;0;0;0;0;0;0;0;0;0
Otu0161;319;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;0;0;0;0;0;0;0;0;0;0
Otu0162;319;Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;Gastranaerophilales_fa;Gastranaerophilales_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;0;0;0;0;257;0;0;0;1;12
Otu0163;316;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0
Otu0164;309;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Neisseriaceae;Neisseria;0;59;0;0;0;178;0;0;0;0;0;0;0;14;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0165;308;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;124;3;0;0;0;0;0;38;0;0;0;26;116
Otu0166;306;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;0;0;0;0;70;0;1;0;0;0;0;0;0;12;0;0;0;0;26;125;0;0;0;0;0;19;0;0;0;0;53
Otu0167;301;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;0;0;0;0;0;236;0;0;0;0;0;0;0;52;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
Otu0168;300;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacteraceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;0;47;238;0;0;0;0;0;0;0;0;1;0
Otu0169;300;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;92;2;0;0;0;0;0;97;0;0;0;3;104
Otu0170;298;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Hydrogenophilaceae;Hydrogenophilus;0;0;0;0;0;0;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0171;289;Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;0;0;0;0;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0172;282;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;169;0;0;0;0;0;0;40;0;0;0;42;29
Otu0173;281;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Trueperella;0;0;0;0;39;0;0;0;0;0;0;0;0;107;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;126
Otu0174;274;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;22;0;0;0;0;0;0;0;0;0;0;0;0;15;106;0;0;0;0;10;0;0;0;0;68;13;0;0;40;0;0
Otu0175;274;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;102;0;0;0;34;17
Otu0176;269;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;0;0;0;0;0;0;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0177;269;Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;0;0;0;0;0;0;0;0;0;0
Otu0178;267;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;0;0;40;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;34;172;0;0;0;0;0;0;0;14;0;0
Otu0179;261;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_NK4A214_group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;30
Otu0180;259;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Neisseriaceae;Kingella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;0;0;0;0;0
Otu0181;257;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;0;0;0;0;0;0;0;0;0;0;154;44;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0182;255;Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XI;Peptoniphilus;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;2;0;0;0;0;0;207;0;0;0;0;27
Otu0183;255;Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Family_XIII_AD3011_group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;168;0;0;0;63;16
Otu0184;254;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella_4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;189;0;0;0;0;16
Otu0185;254;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Algoriella;0;0;0;0;0;0;243;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0186;252;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;108;2;0;0;0;0;0;67;0;0;0;1;73
Otu0187;249;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Turicella;0;0;0;0;0;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0188;245;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Garicola;0;0;0;0;0;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0189;242;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Acidovorax;0;0;0;0;0;0;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0190;240;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_1;0;0;0;0;122;0;0;0;0;0;0;0;0;2;0;0;0;0;37;40;0;0;0;0;0;23;0;0;0;1;15
Otu0191;239;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-001;0;0;0;0;0;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0192;237;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fastidiosipila;0;0;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0193;237;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;46;0;0;0;0;0;135;0;0;0;55;0
Otu0194;234;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;0;0;0;0;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0195;228;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;68;0
Otu0196;226;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;91;0;0;0;43;87
Otu0197;223;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Massilia;0;0;0;0;0;0;218;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0198;223;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;38;13;0;0;0;0;0;101;0;0;0;62;0
Otu0199;220;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Mailhella;0;0;0;0;0;0;0;0;0;0;0;0;46;1;0;0;0;0;32;0;0;0;0;0;0;108;0;0;0;0;33
Otu0200;218;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0201;213;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;163;0;0;0;32;0
Otu0202;212;Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;0;0;0;0;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0203;211;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_FCS020_group;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;45;0;0;0;0;0;0;128;0;0;0;37;0
Otu0204;210;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;uncultured;uncultured_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;1;0;0;0;0;0;55;0;0;0;1;36
Otu0205;209;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;F082;F082_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;15;0;0;0;51;18
Otu0206;208;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;Methyloversatilis;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;168;38;0;0;0;0;0;0;0;0;0;0;0;0
Otu0207;207;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;92;0;0;0;0;0;0;85;0;0;0;0;0
Otu0208;206;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;0;0;0;0;29;0;0;0;0;0;0;0;0;22;0;0;0;0;13;5;0;0;0;0;0;0;0;0;0;2;135
Otu0209;206;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;0;0;0;0;0;0;0;0;0;0;151;22;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0210;200;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;100;0;0;0;27;0
Otu0211;200;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0212;199;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;0;0;0;0;0
Otu0213;197;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;57;25
Otu0214;197;Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;uncultured;uncultured_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;0;0;0;0;0;0;0;0;0;0
Otu0215;197;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;135;0;0;0;0;0
Otu0216;197;Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XI;Anaerococcus;0;0;0;0;0;0;0;190;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Otu0217;196;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus_Soleaferrea;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;121;0;0;0;13;25
Otu0218;196;Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Chlamydiaceae;Chlamydia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0
Otu0219;194;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;130;0;0;0;0;21
Otu0220;193;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_ge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;175;0;0;0;0;0
Otu0221;192;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae_R-7_group;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;36;0;0;0;28;29
Otu0222;190;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;0;0;0;0;0;128;0;0;0;0;0;0;0;30;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0
Otu0223;189;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;82;19;0;0;0;0;0;67;0;0;0;0;20
